"","ROI95lo","ROIavg","fractaken","numtaken","badProb","interest","intceil"
"378"," 0.04890","0.0755","3.96e-04","  210","0.0325","0.125","0.145"
"379"," 0.05210","0.0759","4.65e-04","  247","0.0325","0.120","0.145"
"380"," 0.06660","0.0849","6.46e-04","  343","0.0325","0.115","0.145"
"381"," 0.07140","0.0864","8.40e-04","  446","0.0325","0.110","0.145"
"382"," 0.06800","0.0812","1.11e-03","  592","0.0325","0.105","0.145"
"383"," 0.07030","0.0824","1.24e-03","  658","0.0325","0.100","0.145"
"384"," 0.06870","0.0793","1.56e-03","  827","0.0325","0.095","0.145"
"385"," 0.06660","0.0755","2.03e-03"," 1078","0.0325","0.090","0.145"
"386"," 0.00969","0.0839","5.65e-05","   30","0.0350","0.140","0.145"
"387"," 0.03330","0.0731","1.86e-04","   99","0.0350","0.135","0.145"
"388"," 0.04070","0.0720","3.03e-04","  161","0.0350","0.130","0.145"
"389"," 0.05610","0.0786","5.24e-04","  278","0.0350","0.125","0.145"
"390"," 0.05730","0.0776","6.18e-04","  328","0.0350","0.120","0.145"
"391"," 0.06680","0.0830","8.36e-04","  444","0.0350","0.115","0.145"
"392"," 0.07230","0.0858","1.07e-03","  569","0.0350","0.110","0.145"
"393"," 0.06850","0.0802","1.43e-03","  761","0.0350","0.105","0.145"
"394"," 0.07100","0.0817","1.59e-03","  844","0.0350","0.100","0.145"
"395"," 0.06840","0.0777","2.03e-03"," 1078","0.0350","0.095","0.145"
"396"," 0.06590","0.0737","2.65e-03"," 1405","0.0350","0.090","0.145"
"397"," 0.03020","0.0939","6.78e-05","   36","0.0375","0.140","0.145"
"398"," 0.04580","0.0804","2.24e-04","  119","0.0375","0.135","0.145"
"399"," 0.04660","0.0748","3.63e-04","  193","0.0375","0.130","0.145"
"400"," 0.06400","0.0834","6.50e-04","  345","0.0375","0.125","0.145"
"401"," 0.06460","0.0822","7.68e-04","  408","0.0375","0.120","0.145"
"402"," 0.07370","0.0877","1.05e-03","  557","0.0375","0.115","0.145"
"403"," 0.07710","0.0887","1.34e-03","  713","0.0375","0.110","0.145"
"404"," 0.07290","0.0829","1.84e-03","  978","0.0375","0.105","0.145"
"405"," 0.07520","0.0844","2.05e-03"," 1087","0.0375","0.100","0.145"
"406"," 0.07060","0.0787","2.60e-03"," 1378","0.0375","0.095","0.145"
"407"," 0.06840","0.0752","3.37e-03"," 1789","0.0375","0.090","0.145"
"408","-0.00831","0.0605","8.85e-05","   47","0.0400","0.140","0.145"
"409"," 0.04660","0.0786","2.83e-04","  150","0.0400","0.135","0.145"
"410"," 0.04330","0.0693","4.73e-04","  251","0.0400","0.130","0.145"
"411"," 0.06460","0.0820","8.38e-04","  445","0.0400","0.125","0.145"
"412"," 0.06830","0.0836","1.02e-03","  539","0.0400","0.120","0.145"
"413"," 0.07480","0.0871","1.36e-03","  721","0.0400","0.115","0.145"
"414"," 0.07750","0.0879","1.71e-03","  906","0.0400","0.110","0.145"
"415"," 0.07400","0.0830","2.30e-03"," 1222","0.0400","0.105","0.145"
"416"," 0.07490","0.0833","2.54e-03"," 1347","0.0400","0.100","0.145"
"417"," 0.07130","0.0786","3.22e-03"," 1710","0.0400","0.095","0.145"
"418"," 0.06920","0.0753","4.20e-03"," 2230","0.0400","0.090","0.145"
"419","-0.01830","0.0468","1.07e-04","   57","0.0425","0.140","0.145"
"420"," 0.04840","0.0780","3.31e-04","  176","0.0425","0.135","0.145"
"421"," 0.04480","0.0682","5.78e-04","  307","0.0425","0.130","0.145"
"422"," 0.06760","0.0829","1.04e-03","  554","0.0425","0.125","0.145"
"423"," 0.06990","0.0834","1.27e-03","  676","0.0425","0.120","0.145"
"424"," 0.07420","0.0853","1.70e-03","  905","0.0425","0.115","0.145"
"425"," 0.07700","0.0864","2.15e-03"," 1140","0.0425","0.110","0.145"
"426"," 0.07290","0.0810","2.88e-03"," 1530","0.0425","0.105","0.145"
"427"," 0.07420","0.0818","3.17e-03"," 1681","0.0425","0.100","0.145"
"428"," 0.07110","0.0777","3.99e-03"," 2121","0.0425","0.095","0.145"
"429"," 0.06940","0.0749","5.22e-03"," 2774","0.0425","0.090","0.145"
"430","-0.00809","0.0475","1.39e-04","   74","0.0450","0.140","0.145"
"431"," 0.05580","0.0816","4.11e-04","  218","0.0450","0.135","0.145"
"432"," 0.05430","0.0748","6.93e-04","  368","0.0450","0.130","0.145"
"433"," 0.06880","0.0825","1.26e-03","  670","0.0450","0.125","0.145"
"434"," 0.07220","0.0841","1.57e-03","  831","0.0450","0.120","0.145"
"435"," 0.07670","0.0865","2.08e-03"," 1107","0.0450","0.115","0.145"
"436"," 0.07530","0.0839","2.63e-03"," 1399","0.0450","0.110","0.145"
"437"," 0.07150","0.0789","3.53e-03"," 1873","0.0450","0.105","0.145"
"438"," 0.07280","0.0797","3.89e-03"," 2068","0.0450","0.100","0.145"
"439"," 0.06920","0.0752","4.87e-03"," 2586","0.0450","0.095","0.145"
"440"," 0.06780","0.0728","6.40e-03"," 3398","0.0450","0.090","0.145"
"441"," 0.00248","0.0496","1.75e-04","   93","0.0475","0.140","0.145"
"442"," 0.06330","0.0851","5.22e-04","  277","0.0475","0.135","0.145"
"443"," 0.05870","0.0766","8.64e-04","  459","0.0475","0.130","0.145"
"444"," 0.07230","0.0844","1.52e-03","  809","0.0475","0.125","0.145"
"445"," 0.07480","0.0854","1.89e-03"," 1003","0.0475","0.120","0.145"
"446"," 0.07930","0.0880","2.51e-03"," 1332","0.0475","0.115","0.145"
"447"," 0.07740","0.0851","3.16e-03"," 1678","0.0475","0.110","0.145"
"448"," 0.07460","0.0812","4.21e-03"," 2235","0.0475","0.105","0.145"
"449"," 0.07580","0.0819","4.65e-03"," 2468","0.0475","0.100","0.145"
"450"," 0.07150","0.0770","5.82e-03"," 3089","0.0475","0.095","0.145"
"451"," 0.06960","0.0741","7.67e-03"," 4071","0.0475","0.090","0.145"
"452"," 0.01910","0.0598","2.15e-04","  114","0.0500","0.140","0.145"
"453"," 0.07030","0.0892","6.46e-04","  343","0.0500","0.135","0.145"
"454"," 0.06360","0.0794","1.05e-03","  557","0.0500","0.130","0.145"
"455"," 0.07340","0.0845","1.82e-03","  966","0.0500","0.125","0.145"
"456"," 0.07590","0.0854","2.28e-03"," 1208","0.0500","0.120","0.145"
"457"," 0.07990","0.0878","3.03e-03"," 1611","0.0500","0.115","0.145"
"458"," 0.07880","0.0858","3.81e-03"," 2024","0.0500","0.110","0.145"
"459"," 0.07710","0.0830","5.06e-03"," 2688","0.0500","0.105","0.145"
"460"," 0.07680","0.0823","5.58e-03"," 2963","0.0500","0.100","0.145"
"461"," 0.07310","0.0780","6.97e-03"," 3700","0.0500","0.095","0.145"
"462"," 0.07040","0.0745","9.14e-03"," 4852","0.0500","0.090","0.145"
"463"," 0.03610","0.0719","2.50e-04","  133","0.0525","0.140","0.145"
"464"," 0.07740","0.0945","7.61e-04","  404","0.0525","0.135","0.145"
"465"," 0.06970","0.0838","1.25e-03","  662","0.0525","0.130","0.145"
"466"," 0.07540","0.0856","2.15e-03"," 1143","0.0525","0.125","0.145"
"467"," 0.07590","0.0847","2.71e-03"," 1437","0.0525","0.120","0.145"
"468"," 0.07910","0.0864","3.61e-03"," 1915","0.0525","0.115","0.145"
"469"," 0.07890","0.0853","4.54e-03"," 2411","0.0525","0.110","0.145"
"470"," 0.07700","0.0824","6.04e-03"," 3208","0.0525","0.105","0.145"
"471"," 0.07700","0.0821","6.64e-03"," 3523","0.0525","0.100","0.145"
"472"," 0.07320","0.0777","8.22e-03"," 4364","0.0525","0.095","0.145"
"473"," 0.07080","0.0746","1.08e-02"," 5717","0.0525","0.090","0.145"
"474"," 0.04810","0.0775","3.31e-04","  176","0.0550","0.140","0.145"
"475"," 0.07880","0.0943","9.13e-04","  485","0.0550","0.135","0.145"
"476"," 0.07360","0.0862","1.49e-03","  793","0.0550","0.130","0.145"
"477"," 0.07700","0.0862","2.56e-03"," 1361","0.0550","0.125","0.145"
"478"," 0.07740","0.0855","3.21e-03"," 1704","0.0550","0.120","0.145"
"479"," 0.07920","0.0859","4.32e-03"," 2293","0.0550","0.115","0.145"
"480"," 0.07870","0.0845","5.38e-03"," 2859","0.0550","0.110","0.145"
"481"," 0.07680","0.0818","7.11e-03"," 3777","0.0550","0.105","0.145"
"482"," 0.07660","0.0813","7.80e-03"," 4144","0.0550","0.100","0.145"
"483"," 0.07250","0.0767","9.68e-03"," 5139","0.0550","0.095","0.145"
"484"," 0.07040","0.0739","1.26e-02"," 6689","0.0550","0.090","0.145"
"485"," 0.05250","0.0795","3.77e-04","  200","0.0575","0.140","0.145"
"486"," 0.07870","0.0931","1.07e-03","  566","0.0575","0.135","0.145"
"487"," 0.07630","0.0877","1.75e-03","  931","0.0575","0.130","0.145"
"488"," 0.07930","0.0878","2.98e-03"," 1582","0.0575","0.125","0.145"
"489"," 0.07930","0.0867","3.73e-03"," 1978","0.0575","0.120","0.145"
"490"," 0.08010","0.0862","5.02e-03"," 2668","0.0575","0.115","0.145"
"491"," 0.07970","0.0851","6.27e-03"," 3327","0.0575","0.110","0.145"
"492"," 0.07790","0.0825","8.33e-03"," 4421","0.0575","0.105","0.145"
"493"," 0.07730","0.0816","9.11e-03"," 4836","0.0575","0.100","0.145"
"494"," 0.07330","0.0771","1.12e-02"," 5973","0.0575","0.095","0.145"
"495"," 0.07120","0.0744","1.46e-02"," 7770","0.0575","0.090","0.145"
"496"," 0.05640","0.0814","4.22e-04","  224","0.0600","0.140","0.145"
"497"," 0.07920","0.0925","1.22e-03","  650","0.0600","0.135","0.145"
"498"," 0.07560","0.0862","2.02e-03"," 1073","0.0600","0.130","0.145"
"499"," 0.07750","0.0854","3.42e-03"," 1818","0.0600","0.125","0.145"
"500"," 0.07790","0.0848","4.29e-03"," 2279","0.0600","0.120","0.145"
"501"," 0.07820","0.0839","5.80e-03"," 3079","0.0600","0.115","0.145"
"502"," 0.07850","0.0835","7.22e-03"," 3833","0.0600","0.110","0.145"
"503"," 0.07680","0.0811","9.59e-03"," 5092","0.0600","0.105","0.145"
"504"," 0.07640","0.0804","1.05e-02"," 5581","0.0600","0.100","0.145"
"505"," 0.07260","0.0762","1.30e-02"," 6886","0.0600","0.095","0.145"
"506"," 0.07020","0.0732","1.68e-02"," 8927","0.0600","0.090","0.145"
"507"," 0.06670","0.0885","5.14e-04","  273","0.0625","0.140","0.145"
"508"," 0.08040","0.0926","1.47e-03","  778","0.0625","0.135","0.145"
"509"," 0.07560","0.0854","2.37e-03"," 1256","0.0625","0.130","0.145"
"510"," 0.07700","0.0844","3.97e-03"," 2107","0.0625","0.125","0.145"
"511"," 0.07760","0.0841","4.95e-03"," 2629","0.0625","0.120","0.145"
"512"," 0.07780","0.0832","6.69e-03"," 3550","0.0625","0.115","0.145"
"513"," 0.07730","0.0820","8.31e-03"," 4414","0.0625","0.110","0.145"
"514"," 0.07590","0.0799","1.10e-02"," 5858","0.0625","0.105","0.145"
"515"," 0.07560","0.0794","1.20e-02"," 6397","0.0625","0.100","0.145"
"516"," 0.07180","0.0751","1.48e-02"," 7858","0.0625","0.095","0.145"
"517"," 0.06970","0.0726","1.91e-02","10151","0.0625","0.090","0.145"
"518"," 0.06440","0.0851","5.99e-04","  318","0.0650","0.140","0.145"
"519"," 0.07790","0.0895","1.69e-03","  898","0.0650","0.135","0.145"
"520"," 0.07380","0.0831","2.73e-03"," 1451","0.0650","0.130","0.145"
"521"," 0.07550","0.0824","4.58e-03"," 2434","0.0650","0.125","0.145"
"522"," 0.07690","0.0830","5.67e-03"," 3013","0.0650","0.120","0.145"
"523"," 0.07770","0.0827","7.63e-03"," 4049","0.0650","0.115","0.145"
"524"," 0.07670","0.0811","9.47e-03"," 5026","0.0650","0.110","0.145"
"525"," 0.07540","0.0791","1.25e-02"," 6661","0.0650","0.105","0.145"
"526"," 0.07500","0.0785","1.37e-02"," 7256","0.0650","0.100","0.145"
"527"," 0.07160","0.0748","1.68e-02"," 8909","0.0650","0.095","0.145"
"528"," 0.07000","0.0727","2.17e-02","11501","0.0650","0.090","0.145"
"529"," 0.06620","0.0854","6.74e-04","  358","0.0675","0.140","0.145"
"530"," 0.07800","0.0887","1.93e-03"," 1024","0.0675","0.135","0.145"
"531"," 0.07460","0.0832","3.10e-03"," 1644","0.0675","0.130","0.145"
"532"," 0.07570","0.0821","5.24e-03"," 2783","0.0675","0.125","0.145"
"533"," 0.07690","0.0825","6.50e-03"," 3451","0.0675","0.120","0.145"
"534"," 0.07650","0.0813","8.70e-03"," 4622","0.0675","0.115","0.145"
"535"," 0.07540","0.0796","1.08e-02"," 5739","0.0675","0.110","0.145"
"536"," 0.07400","0.0776","1.43e-02"," 7591","0.0675","0.105","0.145"
"537"," 0.07400","0.0774","1.56e-02"," 8268","0.0675","0.100","0.145"
"538"," 0.07090","0.0739","1.90e-02","10106","0.0675","0.095","0.145"
"539"," 0.06920","0.0717","2.45e-02","13028","0.0675","0.090","0.145"
"540"," 0.07070","0.0883","7.70e-04","  409","0.0700","0.140","0.145"
"541"," 0.07740","0.0876","2.16e-03"," 1146","0.0700","0.135","0.145"
"542"," 0.07330","0.0815","3.47e-03"," 1841","0.0700","0.130","0.145"
"543"," 0.07470","0.0809","5.88e-03"," 3122","0.0700","0.125","0.145"
"544"," 0.07600","0.0814","7.29e-03"," 3871","0.0700","0.120","0.145"
"545"," 0.07480","0.0793","9.78e-03"," 5195","0.0700","0.115","0.145"
"546"," 0.07390","0.0779","1.22e-02"," 6455","0.0700","0.110","0.145"
"547"," 0.07270","0.0761","1.61e-02"," 8530","0.0700","0.105","0.145"
"548"," 0.07270","0.0760","1.75e-02"," 9284","0.0700","0.100","0.145"
"549"," 0.07020","0.0731","2.13e-02","11331","0.0700","0.095","0.145"
"550"," 0.06850","0.0710","2.75e-02","14589","0.0700","0.090","0.145"
"551"," 0.06840","0.0850","8.68e-04","  461","0.0725","0.140","0.145"
"552"," 0.07350","0.0833","2.45e-03"," 1303","0.0725","0.135","0.145"
"553"," 0.07210","0.0798","3.94e-03"," 2093","0.0725","0.130","0.145"
"554"," 0.07480","0.0806","6.64e-03"," 3523","0.0725","0.125","0.145"
"555"," 0.07580","0.0809","8.21e-03"," 4357","0.0725","0.120","0.145"
"556"," 0.07440","0.0787","1.10e-02"," 5818","0.0725","0.115","0.145"
"557"," 0.07350","0.0773","1.36e-02"," 7229","0.0725","0.110","0.145"
"558"," 0.07220","0.0754","1.80e-02"," 9548","0.0725","0.105","0.145"
"559"," 0.07220","0.0752","1.96e-02","10397","0.0725","0.100","0.145"
"560"," 0.06980","0.0725","2.38e-02","12661","0.0725","0.095","0.145"
"561"," 0.06810","0.0704","3.06e-02","16249","0.0725","0.090","0.145"
"562"," 0.06610","0.0819","9.61e-04","  510","0.0750","0.140","0.145"
"563"," 0.07040","0.0799","2.75e-03"," 1460","0.0750","0.135","0.145"
"564"," 0.07000","0.0775","4.39e-03"," 2329","0.0750","0.130","0.145"
"565"," 0.07290","0.0785","7.36e-03"," 3906","0.0750","0.125","0.145"
"566"," 0.07450","0.0793","9.13e-03"," 4847","0.0750","0.120","0.145"
"567"," 0.07360","0.0777","1.23e-02"," 6505","0.0750","0.115","0.145"
"568"," 0.07280","0.0764","1.51e-02"," 8044","0.0750","0.110","0.145"
"569"," 0.07180","0.0748","2.00e-02","10603","0.0750","0.105","0.145"
"570"," 0.07170","0.0746","2.17e-02","11545","0.0750","0.100","0.145"
"571"," 0.06960","0.0722","2.64e-02","14041","0.0750","0.095","0.145"
"572"," 0.06790","0.0701","3.39e-02","17975","0.0750","0.090","0.145"
"573"," 0.06580","0.0807","1.08e-03","  575","0.0775","0.140","0.145"
"574"," 0.06610","0.0752","3.10e-03"," 1645","0.0775","0.135","0.145"
"575"," 0.06600","0.0731","4.95e-03"," 2629","0.0775","0.130","0.145"
"576"," 0.07050","0.0759","8.25e-03"," 4382","0.0775","0.125","0.145"
"577"," 0.07270","0.0773","1.02e-02"," 5435","0.0775","0.120","0.145"
"578"," 0.07220","0.0761","1.37e-02"," 7262","0.0775","0.115","0.145"
"579"," 0.07170","0.0752","1.69e-02"," 8971","0.0775","0.110","0.145"
"580"," 0.07130","0.0742","2.22e-02","11810","0.0775","0.105","0.145"
"581"," 0.07120","0.0740","2.42e-02","12856","0.0775","0.100","0.145"
"582"," 0.06930","0.0718","2.94e-02","15603","0.0775","0.095","0.145"
"583"," 0.06740","0.0695","3.75e-02","19936","0.0775","0.090","0.145"
"584"," 0.06490","0.0793","1.19e-03","  633","0.0800","0.140","0.145"
"585"," 0.06550","0.0742","3.42e-03"," 1814","0.0800","0.135","0.145"
"586"," 0.06580","0.0727","5.43e-03"," 2882","0.0800","0.130","0.145"
"587"," 0.07060","0.0756","9.09e-03"," 4825","0.0800","0.125","0.145"
"588"," 0.07190","0.0764","1.13e-02"," 5981","0.0800","0.120","0.145"
"589"," 0.07130","0.0750","1.51e-02"," 8020","0.0800","0.115","0.145"
"590"," 0.07060","0.0739","1.87e-02"," 9928","0.0800","0.110","0.145"
"591"," 0.07080","0.0736","2.46e-02","13069","0.0800","0.105","0.145"
"592"," 0.07070","0.0734","2.67e-02","14198","0.0800","0.100","0.145"
"593"," 0.06900","0.0713","3.24e-02","17220","0.0800","0.095","0.145"
"594"," 0.06710","0.0691","4.13e-02","21947","0.0800","0.090","0.145"
"595"," 0.06500","0.0789","1.31e-03","  694","0.0825","0.140","0.145"
"596"," 0.06290","0.0712","3.80e-03"," 2020","0.0825","0.135","0.145"
"597"," 0.06470","0.0712","6.04e-03"," 3207","0.0825","0.130","0.145"
"598"," 0.07000","0.0748","1.01e-02"," 5353","0.0825","0.125","0.145"
"599"," 0.07080","0.0751","1.25e-02"," 6617","0.0825","0.120","0.145"
"600"," 0.07020","0.0738","1.67e-02"," 8891","0.0825","0.115","0.145"
"601"," 0.06960","0.0728","2.07e-02","10984","0.0825","0.110","0.145"
"602"," 0.07000","0.0727","2.71e-02","14413","0.0825","0.105","0.145"
"603"," 0.06970","0.0723","2.95e-02","15666","0.0825","0.100","0.145"
"604"," 0.06820","0.0705","3.57e-02","18964","0.0825","0.095","0.145"
"605"," 0.06650","0.0685","4.53e-02","24077","0.0825","0.090","0.145"
"606"," 0.06790","0.0808","1.45e-03","  771","0.0850","0.140","0.145"
"607"," 0.06290","0.0709","4.21e-03"," 2235","0.0850","0.135","0.145"
"608"," 0.06410","0.0704","6.65e-03"," 3532","0.0850","0.130","0.145"
"609"," 0.06890","0.0735","1.11e-02"," 5916","0.0850","0.125","0.145"
"610"," 0.07000","0.0741","1.38e-02"," 7306","0.0850","0.120","0.145"
"611"," 0.06930","0.0727","1.85e-02"," 9837","0.0850","0.115","0.145"
"612"," 0.06870","0.0718","2.29e-02","12155","0.0850","0.110","0.145"
"613"," 0.06940","0.0720","2.99e-02","15895","0.0850","0.105","0.145"
"614"," 0.06920","0.0717","3.25e-02","17252","0.0850","0.100","0.145"
"615"," 0.06750","0.0697","3.92e-02","20813","0.0850","0.095","0.145"
"616"," 0.06620","0.0680","4.96e-02","26323","0.0850","0.090","0.145"
"617"," 0.06570","0.0783","1.61e-03","  854","0.0875","0.140","0.145"
"618"," 0.06170","0.0693","4.67e-03"," 2480","0.0875","0.135","0.145"
"619"," 0.06330","0.0693","7.34e-03"," 3898","0.0875","0.130","0.145"
"620"," 0.06830","0.0727","1.23e-02"," 6529","0.0875","0.125","0.145"
"621"," 0.06950","0.0734","1.52e-02"," 8062","0.0875","0.120","0.145"
"622"," 0.06940","0.0726","2.04e-02","10814","0.0875","0.115","0.145"
"623"," 0.06890","0.0718","2.51e-02","13352","0.0875","0.110","0.145"
"624"," 0.06940","0.0718","3.28e-02","17418","0.0875","0.105","0.145"
"625"," 0.06920","0.0715","3.56e-02","18887","0.0875","0.100","0.145"
"626"," 0.06760","0.0696","4.28e-02","22735","0.0875","0.095","0.145"
"627"," 0.06600","0.0678","5.40e-02","28697","0.0875","0.090","0.145"
"628"," 0.06530","0.0776","1.73e-03","  921","0.0900","0.140","0.145"
"629"," 0.06000","0.0674","5.10e-03"," 2708","0.0900","0.135","0.145"
"630"," 0.06210","0.0679","8.01e-03"," 4254","0.0900","0.130","0.145"
"631"," 0.06670","0.0710","1.34e-02"," 7123","0.0900","0.125","0.145"
"632"," 0.06800","0.0717","1.66e-02"," 8818","0.0900","0.120","0.145"
"633"," 0.06810","0.0712","2.23e-02","11844","0.0900","0.115","0.145"
"634"," 0.06770","0.0705","2.75e-02","14628","0.0900","0.110","0.145"
"635"," 0.06840","0.0707","3.59e-02","19051","0.0900","0.105","0.145"
"636"," 0.06820","0.0704","3.89e-02","20628","0.0900","0.100","0.145"
"637"," 0.06670","0.0687","4.67e-02","24775","0.0900","0.095","0.145"
"638"," 0.06520","0.0669","5.88e-02","31196","0.0900","0.090","0.145"
"639"," 0.06720","0.0788","1.88e-03"," 1000","0.0925","0.140","0.145"
"640"," 0.06090","0.0680","5.55e-03"," 2945","0.0925","0.135","0.145"
"641"," 0.06260","0.0682","8.72e-03"," 4628","0.0925","0.130","0.145"
"642"," 0.06650","0.0706","1.46e-02"," 7747","0.0925","0.125","0.145"
"643"," 0.06780","0.0714","1.81e-02"," 9594","0.0925","0.120","0.145"
"644"," 0.06820","0.0712","2.43e-02","12889","0.0925","0.115","0.145"
"645"," 0.06760","0.0702","3.00e-02","15913","0.0925","0.110","0.145"
"646"," 0.06780","0.0701","3.90e-02","20702","0.0925","0.105","0.145"
"647"," 0.06770","0.0699","4.22e-02","22396","0.0925","0.100","0.145"
"648"," 0.06620","0.0681","5.06e-02","26867","0.0925","0.095","0.145"
"649"," 0.06470","0.0664","6.36e-02","33747","0.0925","0.090","0.145"
"650"," 0.06610","0.0773","2.05e-03"," 1089","0.0950","0.140","0.145"
"651"," 0.05880","0.0656","6.09e-03"," 3231","0.0950","0.135","0.145"
"652"," 0.06080","0.0661","9.54e-03"," 5066","0.0950","0.130","0.145"
"653"," 0.06480","0.0688","1.60e-02"," 8472","0.0950","0.125","0.145"
"654"," 0.06630","0.0698","1.97e-02","10471","0.0950","0.120","0.145"
"655"," 0.06700","0.0699","2.65e-02","14060","0.0950","0.115","0.145"
"656"," 0.06670","0.0692","3.26e-02","17302","0.0950","0.110","0.145"
"657"," 0.06710","0.0693","4.23e-02","22471","0.0950","0.105","0.145"
"658"," 0.06700","0.0691","4.57e-02","24273","0.0950","0.100","0.145"
"659"," 0.06550","0.0673","5.47e-02","29060","0.0950","0.095","0.145"
"660"," 0.06400","0.0657","6.87e-02","36457","0.0950","0.090","0.145"
"661"," 0.06370","0.0746","2.23e-03"," 1186","0.0975","0.140","0.145"
"662"," 0.05780","0.0643","6.56e-03"," 3484","0.0975","0.135","0.145"
"663"," 0.06030","0.0654","1.03e-02"," 5475","0.0975","0.130","0.145"
"664"," 0.06460","0.0684","1.72e-02"," 9158","0.0975","0.125","0.145"
"665"," 0.06620","0.0695","2.13e-02","11335","0.0975","0.120","0.145"
"666"," 0.06680","0.0696","2.87e-02","15215","0.0975","0.115","0.145"
"667"," 0.06640","0.0689","3.53e-02","18717","0.0975","0.110","0.145"
"668"," 0.06640","0.0685","4.57e-02","24286","0.0975","0.105","0.145"
"669"," 0.06650","0.0685","4.93e-02","26203","0.0975","0.100","0.145"
"670"," 0.06500","0.0668","5.90e-02","31333","0.0975","0.095","0.145"
"671"," 0.06370","0.0653","7.39e-02","39239","0.0975","0.090","0.145"
"672"," 0.06300","0.0734","2.44e-03"," 1298","0.1000","0.140","0.145"
"673"," 0.05770","0.0640","7.13e-03"," 3785","0.1000","0.135","0.145"
"674"," 0.05980","0.0648","1.12e-02"," 5948","0.1000","0.130","0.145"
"675"," 0.06390","0.0675","1.87e-02"," 9922","0.1000","0.125","0.145"
"676"," 0.06570","0.0689","2.31e-02","12279","0.1000","0.120","0.145"
"677"," 0.06640","0.0690","3.09e-02","16432","0.1000","0.115","0.145"
