"","ROI95lo","ROIavg","fractaken","numtaken","badProb","interest","intceil"
"379"," 0.05010","0.0715","4.90e-04","  320","0.0325","0.120","0.145"
"380"," 0.05480","0.0739","5.82e-04","  380","0.0325","0.115","0.145"
"381"," 0.06980","0.0825","1.03e-03","  675","0.0325","0.110","0.145"
"382"," 0.06900","0.0804","1.26e-03","  822","0.0325","0.105","0.145"
"383"," 0.07240","0.0824","1.49e-03","  970","0.0325","0.100","0.145"
"384"," 0.06970","0.0788","1.75e-03"," 1141","0.0325","0.095","0.145"
"385"," 0.06820","0.0762","2.15e-03"," 1404","0.0325","0.090","0.145"
"386","-0.04520","0.0423","5.05e-05","   33","0.0350","0.140","0.145"
"387"," 0.03180","0.0675","1.85e-04","  121","0.0350","0.135","0.145"
"388"," 0.04270","0.0692","3.43e-04","  224","0.0350","0.130","0.145"
"389"," 0.05170","0.0711","5.88e-04","  384","0.0350","0.125","0.145"
"390"," 0.05340","0.0716","6.45e-04","  421","0.0350","0.120","0.145"
"391"," 0.05950","0.0755","7.73e-04","  505","0.0350","0.115","0.145"
"392"," 0.07230","0.0830","1.38e-03","  900","0.0350","0.110","0.145"
"393"," 0.07040","0.0800","1.70e-03"," 1109","0.0350","0.105","0.145"
"394"," 0.07330","0.0819","1.99e-03"," 1301","0.0350","0.100","0.145"
"395"," 0.07180","0.0796","2.34e-03"," 1527","0.0350","0.095","0.145"
"396"," 0.07090","0.0777","2.86e-03"," 1869","0.0350","0.090","0.145"
"397","-0.00314","0.0661","6.59e-05","   43","0.0375","0.140","0.145"
"398"," 0.04680","0.0770","2.42e-04","  158","0.0375","0.135","0.145"
"399"," 0.04990","0.0733","4.30e-04","  281","0.0375","0.130","0.145"
"400"," 0.06000","0.0766","7.49e-04","  489","0.0375","0.125","0.145"
"401"," 0.06220","0.0777","8.26e-04","  539","0.0375","0.120","0.145"
"402"," 0.06850","0.0818","1.00e-03","  655","0.0375","0.115","0.145"
"403"," 0.07500","0.0843","1.80e-03"," 1174","0.0375","0.110","0.145"
"404"," 0.07410","0.0824","2.19e-03"," 1433","0.0375","0.105","0.145"
"405"," 0.07610","0.0834","2.57e-03"," 1676","0.0375","0.100","0.145"
"406"," 0.07340","0.0801","3.02e-03"," 1971","0.0375","0.095","0.145"
"407"," 0.07160","0.0775","3.68e-03"," 2400","0.0375","0.090","0.145"
"408","-0.01030","0.0498","8.88e-05","   58","0.0400","0.140","0.145"
"409"," 0.05130","0.0772","3.23e-04","  211","0.0400","0.135","0.145"
"410"," 0.05980","0.0794","5.62e-04","  367","0.0400","0.130","0.145"
"411"," 0.06830","0.0822","9.73e-04","  635","0.0400","0.125","0.145"
"412"," 0.06900","0.0820","1.08e-03","  706","0.0400","0.120","0.145"
"413"," 0.07200","0.0835","1.31e-03","  856","0.0400","0.115","0.145"
"414"," 0.07700","0.0851","2.27e-03"," 1483","0.0400","0.110","0.145"
"415"," 0.07640","0.0836","2.79e-03"," 1822","0.0400","0.105","0.145"
"416"," 0.07850","0.0849","3.27e-03"," 2135","0.0400","0.100","0.145"
"417"," 0.07600","0.0819","3.80e-03"," 2482","0.0400","0.095","0.145"
"418"," 0.07310","0.0783","4.61e-03"," 3011","0.0400","0.090","0.145"
"419"," 0.01300","0.0648","1.06e-04","   69","0.0425","0.140","0.145"
"420"," 0.06260","0.0850","3.97e-04","  259","0.0425","0.135","0.145"
"421"," 0.06900","0.0860","6.98e-04","  456","0.0425","0.130","0.145"
"422"," 0.07170","0.0841","1.22e-03","  794","0.0425","0.125","0.145"
"423"," 0.07210","0.0837","1.36e-03","  891","0.0425","0.120","0.145"
"424"," 0.07490","0.0851","1.65e-03"," 1080","0.0425","0.115","0.145"
"425"," 0.07980","0.0870","2.80e-03"," 1828","0.0425","0.110","0.145"
"426"," 0.07940","0.0859","3.42e-03"," 2230","0.0425","0.105","0.145"
"427"," 0.08060","0.0863","4.00e-03"," 2610","0.0425","0.100","0.145"
"428"," 0.07760","0.0829","4.66e-03"," 3042","0.0425","0.095","0.145"
"429"," 0.07400","0.0787","5.65e-03"," 3689","0.0425","0.090","0.145"
"430"," 0.03210","0.0751","1.35e-04","   88","0.0450","0.140","0.145"
"431"," 0.06370","0.0839","4.87e-04","  318","0.0450","0.135","0.145"
"432"," 0.07250","0.0875","8.58e-04","  560","0.0450","0.130","0.145"
"433"," 0.07470","0.0856","1.51e-03","  989","0.0450","0.125","0.145"
"434"," 0.07470","0.0849","1.72e-03"," 1120","0.0450","0.120","0.145"
"435"," 0.07690","0.0858","2.09e-03"," 1363","0.0450","0.115","0.145"
"436"," 0.08100","0.0874","3.46e-03"," 2261","0.0450","0.110","0.145"
"437"," 0.07990","0.0856","4.21e-03"," 2748","0.0450","0.105","0.145"
"438"," 0.08080","0.0860","4.91e-03"," 3203","0.0450","0.100","0.145"
"439"," 0.07780","0.0825","5.70e-03"," 3721","0.0450","0.095","0.145"
"440"," 0.07490","0.0791","6.89e-03"," 4500","0.0450","0.090","0.145"
"441"," 0.03150","0.0703","1.62e-04","  106","0.0475","0.140","0.145"
"442"," 0.06800","0.0862","5.73e-04","  374","0.0475","0.135","0.145"
"443"," 0.07570","0.0891","1.03e-03","  670","0.0475","0.130","0.145"
"444"," 0.07640","0.0862","1.81e-03"," 1183","0.0475","0.125","0.145"
"445"," 0.07660","0.0857","2.05e-03"," 1340","0.0475","0.120","0.145"
"446"," 0.07800","0.0860","2.52e-03"," 1643","0.0475","0.115","0.145"
"447"," 0.08150","0.0873","4.18e-03"," 2729","0.0475","0.110","0.145"
"448"," 0.07970","0.0849","5.08e-03"," 3319","0.0475","0.105","0.145"
"449"," 0.08080","0.0854","5.91e-03"," 3856","0.0475","0.100","0.145"
"450"," 0.07800","0.0823","6.84e-03"," 4463","0.0475","0.095","0.145"
"451"," 0.07510","0.0790","8.21e-03"," 5362","0.0475","0.090","0.145"
"452"," 0.04040","0.0742","2.04e-04","  133","0.0500","0.140","0.145"
"453"," 0.06660","0.0831","7.18e-04","  469","0.0500","0.135","0.145"
"454"," 0.07800","0.0900","1.26e-03","  820","0.0500","0.130","0.145"
"455"," 0.07810","0.0869","2.20e-03"," 1436","0.0500","0.125","0.145"
"456"," 0.07830","0.0866","2.47e-03"," 1615","0.0500","0.120","0.145"
"457"," 0.07760","0.0849","3.03e-03"," 1978","0.0500","0.115","0.145"
"458"," 0.07980","0.0852","5.01e-03"," 3269","0.0500","0.110","0.145"
"459"," 0.07840","0.0832","6.06e-03"," 3958","0.0500","0.105","0.145"
"460"," 0.07890","0.0833","7.02e-03"," 4583","0.0500","0.100","0.145"
"461"," 0.07620","0.0802","8.14e-03"," 5313","0.0500","0.095","0.145"
"462"," 0.07390","0.0775","9.77e-03"," 6378","0.0500","0.090","0.145"
"463"," 0.04720","0.0782","2.36e-04","  154","0.0525","0.140","0.145"
"464"," 0.06810","0.0834","8.56e-04","  559","0.0525","0.135","0.145"
"465"," 0.07830","0.0894","1.49e-03","  972","0.0525","0.130","0.145"
"466"," 0.07700","0.0852","2.60e-03"," 1700","0.0525","0.125","0.145"
"467"," 0.07780","0.0854","2.94e-03"," 1921","0.0525","0.120","0.145"
"468"," 0.07650","0.0833","3.58e-03"," 2339","0.0525","0.115","0.145"
"469"," 0.07890","0.0840","5.85e-03"," 3817","0.0525","0.110","0.145"
"470"," 0.07810","0.0826","7.07e-03"," 4619","0.0525","0.105","0.145"
"471"," 0.07760","0.0817","8.17e-03"," 5336","0.0525","0.100","0.145"
"472"," 0.07550","0.0792","9.49e-03"," 6196","0.0525","0.095","0.145"
"473"," 0.07330","0.0767","1.14e-02"," 7441","0.0525","0.090","0.145"
"474"," 0.04930","0.0781","2.73e-04","  178","0.0550","0.140","0.145"
"475"," 0.07160","0.0856","9.92e-04","  648","0.0550","0.135","0.145"
"476"," 0.07920","0.0894","1.73e-03"," 1129","0.0550","0.130","0.145"
"477"," 0.07770","0.0853","3.03e-03"," 1978","0.0550","0.125","0.145"
"478"," 0.07820","0.0852","3.44e-03"," 2247","0.0550","0.120","0.145"
"479"," 0.07620","0.0826","4.19e-03"," 2734","0.0550","0.115","0.145"
"480"," 0.07910","0.0837","6.85e-03"," 4470","0.0550","0.110","0.145"
"481"," 0.07840","0.0826","8.29e-03"," 5410","0.0550","0.105","0.145"
"482"," 0.07760","0.0814","9.54e-03"," 6228","0.0550","0.100","0.145"
"483"," 0.07540","0.0789","1.10e-02"," 7211","0.0550","0.095","0.145"
"484"," 0.07340","0.0765","1.33e-02"," 8670","0.0550","0.090","0.145"
"485"," 0.06060","0.0858","3.22e-04","  210","0.0575","0.140","0.145"
"486"," 0.07120","0.0843","1.16e-03","  755","0.0575","0.135","0.145"
"487"," 0.07900","0.0885","2.00e-03"," 1308","0.0575","0.130","0.145"
"488"," 0.07780","0.0848","3.53e-03"," 2307","0.0575","0.125","0.145"
"489"," 0.07810","0.0846","4.03e-03"," 2632","0.0575","0.120","0.145"
"490"," 0.07600","0.0819","4.90e-03"," 3202","0.0575","0.115","0.145"
"491"," 0.07880","0.0831","7.96e-03"," 5200","0.0575","0.110","0.145"
"492"," 0.07770","0.0816","9.65e-03"," 6304","0.0575","0.105","0.145"
"493"," 0.07720","0.0807","1.11e-02"," 7230","0.0575","0.100","0.145"
"494"," 0.07470","0.0780","1.28e-02"," 8367","0.0575","0.095","0.145"
"495"," 0.07290","0.0758","1.54e-02","10043","0.0575","0.090","0.145"
"496"," 0.06380","0.0867","3.78e-04","  247","0.0600","0.140","0.145"
"497"," 0.07190","0.0841","1.34e-03","  878","0.0600","0.135","0.145"
"498"," 0.07750","0.0864","2.34e-03"," 1527","0.0600","0.130","0.145"
"499"," 0.07760","0.0842","4.11e-03"," 2681","0.0600","0.125","0.145"
"500"," 0.07780","0.0839","4.67e-03"," 3046","0.0600","0.120","0.145"
"501"," 0.07560","0.0811","5.70e-03"," 3721","0.0600","0.115","0.145"
"502"," 0.07770","0.0817","9.24e-03"," 6034","0.0600","0.110","0.145"
"503"," 0.07660","0.0802","1.12e-02"," 7295","0.0600","0.105","0.145"
"504"," 0.07630","0.0796","1.28e-02"," 8337","0.0600","0.100","0.145"
"505"," 0.07390","0.0770","1.48e-02"," 9635","0.0600","0.095","0.145"
"506"," 0.07240","0.0751","1.77e-02","11570","0.0600","0.090","0.145"
"507"," 0.06590","0.0870","4.52e-04","  295","0.0625","0.140","0.145"
"508"," 0.07190","0.0833","1.55e-03"," 1011","0.0625","0.135","0.145"
"509"," 0.07490","0.0834","2.70e-03"," 1762","0.0625","0.130","0.145"
"510"," 0.07700","0.0832","4.70e-03"," 3072","0.0625","0.125","0.145"
"511"," 0.07720","0.0830","5.35e-03"," 3493","0.0625","0.120","0.145"
"512"," 0.07530","0.0805","6.57e-03"," 4287","0.0625","0.115","0.145"
"513"," 0.07750","0.0813","1.06e-02"," 6902","0.0625","0.110","0.145"
"514"," 0.07670","0.0801","1.27e-02"," 8310","0.0625","0.105","0.145"
"515"," 0.07630","0.0794","1.45e-02"," 9477","0.0625","0.100","0.145"
"516"," 0.07400","0.0769","1.67e-02","10932","0.0625","0.095","0.145"
"517"," 0.07220","0.0748","2.01e-02","13124","0.0625","0.090","0.145"
"518"," 0.06620","0.0859","5.16e-04","  337","0.0650","0.140","0.145"
"519"," 0.06870","0.0796","1.77e-03"," 1154","0.0650","0.135","0.145"
"520"," 0.07370","0.0817","3.08e-03"," 2013","0.0650","0.130","0.145"
"521"," 0.07590","0.0818","5.33e-03"," 3479","0.0650","0.125","0.145"
"522"," 0.07620","0.0816","6.06e-03"," 3957","0.0650","0.120","0.145"
"523"," 0.07540","0.0802","7.44e-03"," 4856","0.0650","0.115","0.145"
"524"," 0.07670","0.0803","1.20e-02"," 7826","0.0650","0.110","0.145"
"525"," 0.07580","0.0790","1.45e-02"," 9471","0.0650","0.105","0.145"
"526"," 0.07570","0.0787","1.65e-02","10772","0.0650","0.100","0.145"
"527"," 0.07360","0.0764","1.90e-02","12400","0.0650","0.095","0.145"
"528"," 0.07200","0.0745","2.28e-02","14897","0.0650","0.090","0.145"
"529"," 0.06500","0.0839","5.70e-04","  372","0.0675","0.140","0.145"
"530"," 0.06660","0.0769","2.00e-03"," 1306","0.0675","0.135","0.145"
"531"," 0.07100","0.0786","3.49e-03"," 2281","0.0675","0.130","0.145"
"532"," 0.07370","0.0793","6.07e-03"," 3964","0.0675","0.125","0.145"
"533"," 0.07400","0.0792","6.90e-03"," 4508","0.0675","0.120","0.145"
"534"," 0.07360","0.0781","8.47e-03"," 5528","0.0675","0.115","0.145"
"535"," 0.07500","0.0784","1.36e-02"," 8883","0.0675","0.110","0.145"
"536"," 0.07430","0.0774","1.64e-02","10728","0.0675","0.105","0.145"
"537"," 0.07460","0.0774","1.86e-02","12169","0.0675","0.100","0.145"
"538"," 0.07250","0.0751","2.14e-02","13992","0.0675","0.095","0.145"
"539"," 0.07090","0.0732","2.56e-02","16746","0.0675","0.090","0.145"
"540"," 0.06790","0.0857","6.28e-04","  410","0.0700","0.140","0.145"
"541"," 0.06290","0.0727","2.25e-03"," 1470","0.0700","0.135","0.145"
"542"," 0.06940","0.0766","3.92e-03"," 2560","0.0700","0.130","0.145"
"543"," 0.07340","0.0786","6.87e-03"," 4486","0.0700","0.125","0.145"
"544"," 0.07330","0.0782","7.80e-03"," 5091","0.0700","0.120","0.145"
"545"," 0.07290","0.0771","9.58e-03"," 6254","0.0700","0.115","0.145"
"546"," 0.07430","0.0775","1.54e-02","10036","0.0700","0.110","0.145"
"547"," 0.07340","0.0763","1.85e-02","12091","0.0700","0.105","0.145"
"548"," 0.07370","0.0764","2.10e-02","13684","0.0700","0.100","0.145"
"549"," 0.07180","0.0743","2.40e-02","15680","0.0700","0.095","0.145"
"550"," 0.07030","0.0725","2.87e-02","18743","0.0700","0.090","0.145"
"551"," 0.05730","0.0751","7.09e-04","  463","0.0725","0.140","0.145"
"552"," 0.06150","0.0709","2.55e-03"," 1662","0.0725","0.135","0.145"
"553"," 0.06640","0.0733","4.43e-03"," 2895","0.0725","0.130","0.145"
"554"," 0.07200","0.0770","7.73e-03"," 5050","0.0725","0.125","0.145"
"555"," 0.07200","0.0766","8.79e-03"," 5739","0.0725","0.120","0.145"
"556"," 0.07130","0.0754","1.08e-02"," 7058","0.0725","0.115","0.145"
"557"," 0.07330","0.0764","1.73e-02","11306","0.0725","0.110","0.145"
"558"," 0.07260","0.0753","2.08e-02","13611","0.0725","0.105","0.145"
"559"," 0.07290","0.0754","2.35e-02","15373","0.0725","0.100","0.145"
"560"," 0.07120","0.0735","2.69e-02","17593","0.0725","0.095","0.145"
"561"," 0.06980","0.0718","3.21e-02","20974","0.0725","0.090","0.145"
"562"," 0.06290","0.0792","7.93e-04","  518","0.0750","0.140","0.145"
"563"," 0.06230","0.0711","2.85e-03"," 1862","0.0750","0.135","0.145"
"564"," 0.06770","0.0742","4.95e-03"," 3233","0.0750","0.130","0.145"
"565"," 0.07160","0.0763","8.67e-03"," 5659","0.0750","0.125","0.145"
"566"," 0.07150","0.0758","9.85e-03"," 6430","0.0750","0.120","0.145"
"567"," 0.07040","0.0743","1.21e-02"," 7919","0.0750","0.115","0.145"
"568"," 0.07250","0.0754","1.93e-02","12616","0.0750","0.110","0.145"
"569"," 0.07200","0.0745","2.32e-02","15167","0.0750","0.105","0.145"
"570"," 0.07210","0.0745","2.62e-02","17117","0.0750","0.100","0.145"
"571"," 0.07070","0.0729","3.00e-02","19596","0.0750","0.095","0.145"
"572"," 0.06910","0.0711","3.57e-02","23312","0.0750","0.090","0.145"
"573"," 0.06610","0.0812","8.87e-04","  579","0.0775","0.140","0.145"
"574"," 0.06480","0.0731","3.17e-03"," 2067","0.0775","0.135","0.145"
"575"," 0.06920","0.0753","5.46e-03"," 3566","0.0775","0.130","0.145"
"576"," 0.07240","0.0768","9.59e-03"," 6263","0.0775","0.125","0.145"
"577"," 0.07170","0.0758","1.09e-02"," 7126","0.0775","0.120","0.145"
"578"," 0.07080","0.0744","1.34e-02"," 8781","0.0775","0.115","0.145"
"579"," 0.07230","0.0751","2.14e-02","13967","0.0775","0.110","0.145"
"580"," 0.07190","0.0743","2.57e-02","16799","0.0775","0.105","0.145"
"581"," 0.07190","0.0742","2.90e-02","18931","0.0775","0.100","0.145"
"582"," 0.07040","0.0725","3.32e-02","21675","0.0775","0.095","0.145"
"583"," 0.06890","0.0707","3.94e-02","25730","0.0775","0.090","0.145"
"584"," 0.06740","0.0818","9.80e-04","  640","0.0800","0.140","0.145"
"585"," 0.06590","0.0737","3.53e-03"," 2306","0.0800","0.135","0.145"
"586"," 0.06820","0.0740","6.10e-03"," 3980","0.0800","0.130","0.145"
"587"," 0.07130","0.0755","1.07e-02"," 6966","0.0800","0.125","0.145"
"588"," 0.07050","0.0745","1.21e-02"," 7900","0.0800","0.120","0.145"
"589"," 0.07000","0.0735","1.49e-02"," 9721","0.0800","0.115","0.145"
"590"," 0.07160","0.0742","2.36e-02","15427","0.0800","0.110","0.145"
"591"," 0.07110","0.0735","2.84e-02","18559","0.0800","0.105","0.145"
"592"," 0.07120","0.0734","3.20e-02","20880","0.0800","0.100","0.145"
"593"," 0.06970","0.0717","3.66e-02","23884","0.0800","0.095","0.145"
"594"," 0.06820","0.0700","4.34e-02","28317","0.0800","0.090","0.145"
"595"," 0.05960","0.0740","1.08e-03","  705","0.0825","0.140","0.145"
"596"," 0.06280","0.0703","3.91e-03"," 2555","0.0825","0.135","0.145"
"597"," 0.06680","0.0724","6.73e-03"," 4396","0.0825","0.130","0.145"
"598"," 0.06990","0.0740","1.17e-02"," 7670","0.0825","0.125","0.145"
"599"," 0.06890","0.0726","1.33e-02"," 8695","0.0825","0.120","0.145"
"600"," 0.06840","0.0718","1.64e-02","10721","0.0825","0.115","0.145"
"601"," 0.07080","0.0733","2.60e-02","16994","0.0825","0.110","0.145"
"602"," 0.07040","0.0727","3.14e-02","20470","0.0825","0.105","0.145"
"603"," 0.07060","0.0727","3.52e-02","22969","0.0825","0.100","0.145"
"604"," 0.06900","0.0709","4.02e-02","26259","0.0825","0.095","0.145"
"605"," 0.06750","0.0692","4.77e-02","31116","0.0825","0.090","0.145"
"606"," 0.05850","0.0725","1.19e-03","  780","0.0850","0.140","0.145"
"607"," 0.06340","0.0706","4.32e-03"," 2820","0.0850","0.135","0.145"
"608"," 0.06700","0.0724","7.41e-03"," 4836","0.0850","0.130","0.145"
"609"," 0.06950","0.0734","1.29e-02"," 8432","0.0850","0.125","0.145"
"610"," 0.06860","0.0722","1.46e-02"," 9553","0.0850","0.120","0.145"
"611"," 0.06870","0.0719","1.80e-02","11765","0.0850","0.115","0.145"
"612"," 0.07080","0.0732","2.86e-02","18644","0.0850","0.110","0.145"
"613"," 0.07020","0.0724","3.44e-02","22467","0.0850","0.105","0.145"
"614"," 0.07030","0.0723","3.85e-02","25163","0.0850","0.100","0.145"
"615"," 0.06880","0.0707","4.40e-02","28728","0.0850","0.095","0.145"
"616"," 0.06740","0.0691","5.21e-02","33991","0.0850","0.090","0.145"
"617"," 0.05770","0.0710","1.33e-03","  870","0.0875","0.140","0.145"
"618"," 0.06050","0.0675","4.78e-03"," 3118","0.0875","0.135","0.145"
"619"," 0.06540","0.0705","8.16e-03"," 5327","0.0875","0.130","0.145"
"620"," 0.06820","0.0719","1.42e-02"," 9271","0.0875","0.125","0.145"
"621"," 0.06760","0.0711","1.61e-02","10511","0.0875","0.120","0.145"
"622"," 0.06790","0.0710","1.98e-02","12937","0.0875","0.115","0.145"
"623"," 0.07000","0.0723","3.13e-02","20438","0.0875","0.110","0.145"
"624"," 0.06950","0.0716","3.76e-02","24582","0.0875","0.105","0.145"
"625"," 0.06960","0.0715","4.21e-02","27508","0.0875","0.100","0.145"
"626"," 0.06800","0.0697","4.81e-02","31379","0.0875","0.095","0.145"
"627"," 0.06650","0.0681","5.68e-02","37059","0.0875","0.090","0.145"
"628"," 0.05630","0.0690","1.46e-03","  956","0.0900","0.140","0.145"
"629"," 0.06100","0.0677","5.22e-03"," 3410","0.0900","0.135","0.145"
"630"," 0.06600","0.0709","8.94e-03"," 5836","0.0900","0.130","0.145"
"631"," 0.06850","0.0721","1.55e-02","10151","0.0900","0.125","0.145"
"632"," 0.06800","0.0713","1.77e-02","11535","0.0900","0.120","0.145"
"633"," 0.06800","0.0709","2.17e-02","14187","0.0900","0.115","0.145"
"634"," 0.06980","0.0720","3.41e-02","22280","0.0900","0.110","0.145"
"635"," 0.06920","0.0712","4.10e-02","26764","0.0900","0.105","0.145"
"636"," 0.06930","0.0712","4.58e-02","29901","0.0900","0.100","0.145"
"637"," 0.06770","0.0694","5.22e-02","34092","0.0900","0.095","0.145"
"638"," 0.06630","0.0678","6.16e-02","40202","0.0900","0.090","0.145"
"639"," 0.05740","0.0696","1.59e-03"," 1041","0.0925","0.140","0.145"
"640"," 0.06120","0.0676","5.68e-03"," 3710","0.0925","0.135","0.145"
"641"," 0.06560","0.0703","9.77e-03"," 6376","0.0925","0.130","0.145"
"642"," 0.06820","0.0716","1.70e-02","11087","0.0925","0.125","0.145"
"643"," 0.06790","0.0711","1.93e-02","12591","0.0925","0.120","0.145"
"644"," 0.06780","0.0706","2.38e-02","15516","0.0925","0.115","0.145"
"645"," 0.06910","0.0712","3.71e-02","24241","0.0925","0.110","0.145"
"646"," 0.06860","0.0705","4.46e-02","29093","0.0925","0.105","0.145"
"647"," 0.06860","0.0704","4.97e-02","32461","0.0925","0.100","0.145"
"648"," 0.06710","0.0687","5.66e-02","36970","0.0925","0.095","0.145"
"649"," 0.06570","0.0672","6.67e-02","43566","0.0925","0.090","0.145"
"650"," 0.05890","0.0703","1.76e-03"," 1148","0.0950","0.140","0.145"
"651"," 0.05980","0.0659","6.24e-03"," 4077","0.0950","0.135","0.145"
"652"," 0.06500","0.0694","1.07e-02"," 6975","0.0950","0.130","0.145"
"653"," 0.06780","0.0710","1.85e-02","12108","0.0950","0.125","0.145"
"654"," 0.06730","0.0704","2.10e-02","13735","0.0950","0.120","0.145"
"655"," 0.06700","0.0697","2.59e-02","16917","0.0950","0.115","0.145"
"656"," 0.06790","0.0699","4.03e-02","26323","0.0950","0.110","0.145"
"657"," 0.06740","0.0693","4.83e-02","31564","0.0950","0.105","0.145"
"658"," 0.06760","0.0693","5.39e-02","35171","0.0950","0.100","0.145"
"659"," 0.06620","0.0678","6.13e-02","40036","0.0950","0.095","0.145"
"660"," 0.06490","0.0663","7.21e-02","47101","0.0950","0.090","0.145"
"661"," 0.06170","0.0726","1.91e-03"," 1248","0.0975","0.140","0.145"
"662"," 0.06010","0.0659","6.81e-03"," 4446","0.0975","0.135","0.145"
"663"," 0.06470","0.0690","1.16e-02"," 7596","0.0975","0.130","0.145"
"664"," 0.06740","0.0705","2.01e-02","13125","0.0975","0.125","0.145"
"665"," 0.06700","0.0699","2.28e-02","14898","0.0975","0.120","0.145"
"666"," 0.06670","0.0692","2.81e-02","18358","0.0975","0.115","0.145"
"667"," 0.06760","0.0696","4.36e-02","28475","0.0975","0.110","0.145"
"668"," 0.06730","0.0690","5.23e-02","34116","0.0975","0.105","0.145"
"669"," 0.06750","0.0691","5.82e-02","37990","0.0975","0.100","0.145"
"670"," 0.06600","0.0675","6.62e-02","43241","0.0975","0.095","0.145"
"671"," 0.06460","0.0660","7.78e-02","50809","0.0975","0.090","0.145"
"672"," 0.05980","0.0703","2.11e-03"," 1375","0.1000","0.140","0.145"
"673"," 0.05910","0.0647","7.42e-03"," 4842","0.1000","0.135","0.145"
"674"," 0.06390","0.0680","1.26e-02"," 8219","0.1000","0.130","0.145"
"675"," 0.06570","0.0687","2.17e-02","14178","0.1000","0.125","0.145"
"676"," 0.06530","0.0681","2.46e-02","16092","0.1000","0.120","0.145"
"677"," 0.06540","0.0679","3.04e-02","19827","0.1000","0.115","0.145"
